Date,Open,High,Low,Close,VolumeFrom,VolumeTo,symbol
2025-10-19 04:00:00,6.8e-06,6.81e-06,6.76e-06,6.77e-06,178844165486.69,1212358.77,PEPE
2025-10-19 05:00:00,6.77e-06,6.81e-06,6.74e-06,6.76e-06,233114687094.0,1579557.53,PEPE
2025-10-19 06:00:00,6.76e-06,6.77e-06,6.7e-06,6.74e-06,226579856941.0,1525581.52,PEPE
2025-10-19 07:00:00,6.74e-06,6.79e-06,6.72e-06,6.79e-06,260409646062.0,1760232.43,PEPE
2025-10-19 08:00:00,6.79e-06,6.86e-06,6.7e-06,6.71e-06,1314201311081.61,8911032.6,PEPE
2025-10-19 09:00:00,6.71e-06,6.85e-06,6.65e-06,6.81e-06,1502799908970.0,10145982.25,PEPE
2025-10-19 10:00:00,6.81e-06,6.95e-06,6.78e-06,6.9e-06,1254422719905.2,8626683.67,PEPE
2025-10-19 11:00:00,6.9e-06,6.95e-06,6.86e-06,6.88e-06,713047141867.0,4921931.4,PEPE
2025-10-19 12:00:00,6.88e-06,6.91e-06,6.82e-06,6.85e-06,521576131108.0,3573117.0,PEPE
2025-10-19 13:00:00,6.85e-06,7.11e-06,6.84e-06,7.07e-06,1905135905014.85,13282082.06,PEPE
2025-10-19 14:00:00,7.07e-06,7.1e-06,7.01e-06,7.04e-06,1422920452265.8,10032473.97,PEPE
2025-10-19 15:00:00,7.04e-06,7.05e-06,7.01e-06,7.03e-06,584156792497.06,4103464.37,PEPE
2025-10-19 16:00:00,7.03e-06,7.09e-06,6.98e-06,7.07e-06,901796672360.13,6345584.41,PEPE
2025-10-19 17:00:00,7.07e-06,7.14e-06,7.03e-06,7.05e-06,866335533427.82,6142034.59,PEPE
2025-10-19 18:00:00,7.05e-06,7.12e-06,7.04e-06,7.11e-06,485726153158.98,3440156.44,PEPE
2025-10-19 19:00:00,7.11e-06,7.12e-06,7.07e-06,7.1e-06,422457815489.0,2999503.77,PEPE
2025-10-19 20:00:00,7.1e-06,7.12e-06,7.07e-06,7.11e-06,277407685037.0,1969000.91,PEPE
2025-10-19 21:00:00,7.11e-06,7.12e-06,7.05e-06,7.08e-06,279834343779.72,1980700.02,PEPE
2025-10-19 22:00:00,7.08e-06,7.1e-06,7.06e-06,7.07e-06,331852358058.29,2350269.84,PEPE
2025-10-19 23:00:00,7.07e-06,7.07e-06,6.99e-06,6.99e-06,512165709002.28,3595347.92,PEPE
2025-10-20 00:00:00,6.99e-06,7e-06,6.84e-06,6.92e-06,841170541540.72,5810190.17,PEPE
2025-10-20 01:00:00,6.92e-06,6.96e-06,6.9e-06,6.93e-06,345260964301.0,2395307.69,PEPE
2025-10-20 02:00:00,6.93e-06,7.02e-06,6.89e-06,6.99e-06,396082643680.47,2758062.98,PEPE
2025-10-20 03:00:00,6.99e-06,7.17e-06,6.97e-06,7.14e-06,721503700310.13,5105311.25,PEPE
2025-10-20 04:00:00,7.14e-06,7.22e-06,7.13e-06,7.22e-06,829123609699.0,5942897.07,PEPE
2025-10-20 05:00:00,7.22e-06,7.24e-06,7.16e-06,7.24e-06,630152455488.0,4539014.55,PEPE
2025-10-20 06:00:00,7.24e-06,7.27e-06,7.21e-06,7.23e-06,557359749236.34,4038205.05,PEPE
2025-10-20 07:00:00,7.23e-06,7.25e-06,7.2e-06,7.23e-06,500582170985.0,3615442.22,PEPE
2025-10-20 08:00:00,7.23e-06,7.27e-06,7.2e-06,7.21e-06,828854566673.18,5986078.07,PEPE
2025-10-20 09:00:00,7.21e-06,7.27e-06,7.21e-06,7.24e-06,712577463694.0,5154093.98,PEPE
2025-10-20 10:00:00,7.24e-06,7.32e-06,7.22e-06,7.24e-06,1160821714890.0,8439616.5,PEPE
2025-10-20 11:00:00,7.24e-06,7.25e-06,7.18e-06,7.21e-06,431725399704.0,3114043.35,PEPE
2025-10-20 12:00:00,7.21e-06,7.22e-06,7.16e-06,7.2e-06,578280162916.0,4155298.78,PEPE
2025-10-20 13:00:00,7.2e-06,7.24e-06,7.17e-06,7.21e-06,657955065969.0,4742809.96,PEPE
2025-10-20 14:00:00,7.21e-06,7.25e-06,7.15e-06,7.24e-06,664439318781.0,4787439.87,PEPE
